159000,-0.445116,0.00215866
160000,-0.44527,0.00215072
161000,-0.445175,0.00213952
162000,-0.445388,0.00213699
163000,-0.445209,0.00213147
164000,-0.444985,0.00213031
165000,-0.445052,0.00211853
166000,-0.445164,0.0021088
167000,-0.444886,0.00211453
168000,-0.444852,0.00210229
169000,-0.444686,0.00209647
170000,-0.444723,0.00208454
171000,-0.444982,0.00208846
172000,-0.445123,0.00208115
173000,-0.445005,0.00207256
174000,-0.444986,0.0020608
175000,-0.444965,0.0020492
176000,-0.445043,0.00203909
177000,-0.445116,0.00202893
178000,-0.444991,0.00202141
179000,-0.445148,0.00201629
180000,-0.445042,0.00200794
181000,-0.445,0.00199735
182000,-0.444961,0.00198681
183000,-0.444946,0.00197607
184000,-0.44505,0.00196811
185000,-0.444977,0.00195887
186000,-0.444815,0.00195512
187000,-0.444713,0.00194739
188000,-0.444869,0.00194338
189000,-0.444753,0.00193665
190000,-0.44457,0.00193514
191000,-0.444566,0.00192507
192000,-0.444516,0.00191574
193000,-0.444307,0.00191723
194000,-0.444249,0.00190828
195000,-0.444422,0.00190641
196000,-0.44455,0.00190098
197000,-0.444503,0.00189197
198000,-0.4446,0.00188495
199000,-0.44459,0.00187555
200000,-0.444481,0.00186937
201000,-0.444082,0.00190223
202000,-0.444093,0.00189289
203000,-0.444197,0.00188647
204000,-0.444093,0.00188011
205000,-0.4441,0.001871
206000,-0.444152,0.0018627
207000,-0.444233,0.0018555
208000,-0.444338,0.0018496
209000,-0.444122,0.00185338
210000,-0.444206,0.00184648
211000,-0.444225,0.00183787
212000,-0.443973,0.0018464
213000,-0.443987,0.00183782
214000,-0.444027,0.00182971
215000,-0.443976,0.00182195
216000,-0.443739,0.00182893
217000,-0.443791,0.00182129
218000,-0.443907,0.00181665
219000,-0.44386,0.001809
220000,-0.443961,0.00180363
221000,-0.444011,0.00179621
222000,-0.444036,0.00178832
223000,-0.443853,0.00178965
224000,-0.444078,0.00179579
225000,-0.444172,0.00179029
226000,-0.44419,0.00178249
227000,-0.444253,0.00177578
228000,-0.444201,0.00176876
229000,-0.444297,0.00176366
230000,-0.444241,0.0017569
231000,-0.444293,0.00175008
232000,-0.444202,0.00174492
233000,-0.44426,0.00173841
234000,-0.444299,0.00173147
235000,-0.444186,0.00172781
236000,-0.44423,0.00172106
237000,-0.444216,0.00171388
238000,-0.444328,0.0017104
239000,-0.444197,0.00170832
240000,-0.444055,0.00170712
241000,-0.444061,0.00170007
242000,-0.443838,0.00170766
243000,-0.443844,0.00170067
244000,-0.443715,0.00169857
245000,-0.44374,0.00169184
246000,-0.443772,0.00168529
247000,-0.443831,0.00167953
248000,-0.443854,0.00167295
249000,-0.443702,0.00167318
250000,-0.443741,0.00166697
251000,-0.443887,0.00166673
252000,-0.443757,0.00166524
253000,-0.443769,0.00165873
254000,-0.443855,0.00165443
255000,-0.44378,0.00164968
256000,-0.44356,0.00165787
257000,-0.443674,0.00165537
258000,-0.443584,0.00165141
259000,-0.443453,0.00165022
260000,-0.443367,0.00164618
261000,-0.44343,0.00164112
262000,-0.443423,0.0016349
263000,-0.4434,0.00162887
264000,-0.443505,0.0016261
265000,-0.443592,0.00162232
266000,-0.44364,0.00161696
267000,-0.443665,0.00161112
268000,-0.44353,0.00161072
269000,-0.443337,0.00161636
270000,-0.443242,0.00161319
271000,-0.443134,0.00161086
272000,-0.443237,0.00160823
273000,-0.443386,0.00160929
274000,-0.443368,0.00160355
275000,-0.443029,0.0016331
276000,-0.442953,0.00162896
277000,-0.442773,0.0016331
278000,-0.442411,0.0016668
279000,-0.442474,0.00166203
280000,-0.442647,0.00166505
281000,-0.442559,0.00166145
282000,-0.442561,0.00165558
283000,-0.442554,0.00164976
284000,-0.442578,0.00164415
285000,-0.442634,0.00163935
286000,-0.442529,0.00163702
287000,-0.442379,0.00163821
288000,-0.442492,0.00163643
289000,-0.442446,0.00163142
290000,-0.442475,0.00162607
291000,-0.442548,0.00162213
292000,-0.442594,0.00161726
293000,-0.442595,0.00161176
294000,-0.442358,0.00162359
295000,-0.44234,0.00161821
296000,-0.442542,0.0016253
297000,-0.442607,0.00162117
298000,-0.442681,0.00161745
299000,-0.442637,0.00161266
